Program_Code,Institution_Name,Depertments,Programme_Name,Cutoff_2023,Cutoff_2022,Subject_1,Subject_2,Subject_3,Subject_4,Department
1229112,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (BIOCHEMISTRY, WITH IT)",30.294,16.974,MAT A(121):C,BIO(231):C+,CHE(233):C,,"BACHELOR OF SCIENCE (BIOCHEMISTRY, WITH IT)"
1166113,SOUTH EASTERN KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (GEOLOGY),15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312)/CHE(233):C,,BACHELOR OF SCIENCE (GEOLOGY)
1263113,UNIVERSITY OF NAIROBI,Pure Sciences,BACHELOR OF SCIENCE (GEOLOGY),15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312)/CHE(233):C,,BACHELOR OF SCIENCE (GEOLOGY)
1173113,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN GEOLOGY,15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312)/CHE(233):C,,BACHELOR OF SCIENCE IN GEOLOGY
1111114,KENYATTA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH
MANAGEMENT)",25.901,27.578,MAT A(121):C,PHY(232):C,CHE(233):C+,,"BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH
MANAGEMENT)"
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1087114,KISII UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY),15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)
1093114,UNIVERSITY OF EMBU,Pure Sciences,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY),15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)
1246114,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY),15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)
1263114,UNIVERSITY OF NAIROBI,Pure Sciences,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY),27.085,31.513,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)
1079114,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY
1091114,TAITA TAVETA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY
1164114,MULTIMEDIA UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY
1170114,MACHAKOS UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY
1249114,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY,24.651,24.218,MAT A(121):C,PHY(232):C,CHE(233):C+,,BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY
1114114,UNIVERSITY OF ELDORET,Pure Sciences,"BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY WITH
COMPUTING",15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,"BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY WITH
COMPUTING"
1229114,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY, WITH IT)",15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C+,,"BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY, WITH IT)"
1176115,LAIKIPIA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE,26.766,25.264,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1246115,MURANG'A UNIVERSITY OF TECHNOLOGY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE,35.024,34.872,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1515115,TOM MBOYA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE,-,-,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1057115,EGERTON UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),38.37,37.746,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1073115,RONGO UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),25.117,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1078115,AFRICA NAZARENE UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1079115,KIRINYAGA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),24.086,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1082115,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),36.48,36.441,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1093115,UNIVERSITY OF EMBU,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),28.842,24.551,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1105115,CHUKA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),35.372,35.626,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1108115,KIBABII UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),26.078,28.012,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1111115,KENYATTA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),43.497,43.23,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1117115,PWANI UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),34.003,34.938,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1118115,UNIVERSITY OF KABIANGA,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),24.015,25.012,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1165115,MAASAI MARA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),32.782,31.458,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1166115,SOUTH EASTERN KENYA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1169115,"KENYA HIGHLANDS EVANGELICAL
UNIVERSITY",IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1170115,MACHAKOS UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),35.264,34.867,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1229115,MASENO UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),38.155,37.84,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1253115,MOI UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),38.968,37.892,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1263115,UNIVERSITY OF NAIROBI,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),44.825,44.122,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1500115,THE EAST AFRICAN UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1580115,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),33.591,31.293,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1600115,ALUPE UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1685115,THARAKA UNIVERSITY,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
5145115,OPEN UNIVERSITY OF KENYA,IT,BACHELOR OF SCIENCE (COMPUTER SCIENCE),-,-,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1060115,RIARA UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,35.796,-,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1061115,KABARAK UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,24.072,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1063115,TECHNICAL UNIVERSITY OF MOMBASA,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,35.209,36.915,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1080309,CO-OPERATIVE UNIVERSITY OF KENYA,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,37.695,38.257,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1087115,KISII UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,23.41,23.378,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1088115,GRETSA UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1096115,GARISSA UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1107115,ST PAULS UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1114115,UNIVERSITY OF ELDORET,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,35.408,35.319,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1164115,MULTIMEDIA UNIVERSITY OF KENYA,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,41.039,41.44,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1173115,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,39.746,39.405,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1196115,"PRESBYTERIAN UNIVERSITY OF EAST
AFRICA",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1240115,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,33.433,33.475,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1244115,KARATINA UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,24.643,24.097,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1249115,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,44.101,43.809,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1279115,MOUNT KENYA UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,39.238,37.675,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1425115,ZETECH UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1460115,"KIRIRI WOMENS UNIVERSITY OF SCIENCE
AND TECHNOLOGY",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1470115,KAIMOSI FRIENDS UNIVERSITY,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,25.508,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1480115,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1570115,TURKANA UNIVERSITY COLLEGE,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1700115,BOMET UNIVERSITY COLLEGE,IT,BACHELOR OF SCIENCE IN COMPUTER SCIENCE,18.814,-,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1112116,TECHNICAL UNIVERSITY OF KENYA,Engineering,BACHELOR OF ENGINEERING (CIVIL ENGINEERING),41.924,41.524,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1091116,TAITA TAVETA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (CIVIL ENGINEERING),28.212,-,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1111116,KENYATTA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (CIVIL ENGINEERING),42.574,42.148,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1166116,SOUTH EASTERN KENYA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (CIVIL ENGINEERING),34.851,35.858,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1263116,UNIVERSITY OF NAIROBI,Engineering,BACHELOR OF SCIENCE (CIVIL ENGINEERING),43.463,43.091,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1063116,TECHNICAL UNIVERSITY OF MOMBASA,Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,38.391,38.702,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1164116,MULTIMEDIA UNIVERSITY OF KENYA,Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,39.11,38.924,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1170116,MACHAKOS UNIVERSITY,Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,38.015,37.584,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1173116,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,39.863,39.769,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1246116,MURANG'A UNIVERSITY OF TECHNOLOGY,Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,32.717,-,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1249116,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Engineering,BACHELOR OF SCIENCE IN CIVIL ENGINEERING,42.618,42.178,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1111117,KENYATTA UNIVERSITY,Engineering,"BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS
ENGINEERING)",42.275,42.125,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1263117,UNIVERSITY OF NAIROBI,Engineering,"BACHELOR OF SCIENCE (ELECTRICAL AND ELECTRONIC
ENGINEERING)",43.003,42.776,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1063117,TECHNICAL UNIVERSITY OF MOMBASA,Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL & ELECTRONIC
ENGINEERING",35.82,37.437,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1173117,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONIC
ENGINEERING",38.823,39.454,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1249117,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONIC
ENGINEERING",42.434,42.291,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1057117,EGERTON UNIVERSITY,Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONICS
ENGINEERING",36.804,-,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1105117,CHUKA UNIVERSITY,Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONICS
ENGINEERING",35.699,37.673,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1170117,MACHAKOS UNIVERSITY,Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONICS
ENGINEERING",36.144,36.857,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1246117,MURANG'A UNIVERSITY OF TECHNOLOGY,Engineering,"BACHELOR OF SCIENCE IN ELECTRICAL AND ELECTRONICS
ENGINEERING",35.502,36.165,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1166117,SOUTH EASTERN KENYA UNIVERSITY,Engineering,"BACHELOR OF SCIENCE (ELECTRICAL AND ELECTRONICS
ENGINEERING)",32.815,34.532,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1112118,TECHNICAL UNIVERSITY OF KENYA,Engineering,BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING),39.887,40.186,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1091118,TAITA TAVETA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (MECHANICAL ENGINEERING),-,-,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1111118,KENYATTA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (MECHANICAL ENGINEERING),41.109,41.033,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1166118,SOUTH EASTERN KENYA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (MECHANICAL ENGINEERING),31.83,33.403,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1263118,UNIVERSITY OF NAIROBI,Engineering,BACHELOR OF SCIENCE (MECHANICAL ENGINEERING),41.835,41.321,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1063118,TECHNICAL UNIVERSITY OF MOMBASA,Engineering,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,37.156,36.813,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1170118,MACHAKOS UNIVERSITY,Engineering,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,35.444,35.198,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1173118,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Engineering,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,37.487,37.987,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1249118,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Engineering,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,41.45,41.449,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1112119,TECHNICAL UNIVERSITY OF KENYA,Engineering,BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING),34.502,37.616,MAT A(121):C+,PHY(232):C+,GEO(312):C,,Engineering
1263119,UNIVERSITY OF NAIROBI,Engineering,BACHELOR OF SCIENCE (GEOSPATIAL ENGINEERING),35.105,38.483,MAT A(121):C+,PHY(232):C+,GEO(312):C,,Engineering
1057120,EGERTON UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1061120,KABARAK UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1079120,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1096120,GARISSA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1105120,CHUKA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1246120,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,"BIO(231)/CHE(233)/PHY(23
2):C","BIO(231)/CHE(233)/PHY(232)
:C",,BACHELOR OF SCIENCE
1685120,THARAKA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE,15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE
1111120,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (B.SC),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (B.SC)
1114120,UNIVERSITY OF ELDORET,Pure Sciences,BACHELOR OF SCIENCE (B.SC),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (B.SC)
1249120,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (B.SC),15.683,16.974,MAT A(121):C,"BIO(231)/CHE(233)/PHY(23
2):C","BIO(231)/CHE(233)/PHY(232)
:C",,BACHELOR OF SCIENCE (B.SC)
1263120,UNIVERSITY OF NAIROBI,Pure Sciences,BACHELOR OF SCIENCE (B.SC),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (B.SC)
1229120,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)",15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)"
1515120,TOM MBOYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)",15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)"
1093120,UNIVERSITY OF EMBU,Pure Sciences,BACHELOR OF SCIENCE (BSC.),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (BSC.)
1118120,UNIVERSITY OF KABIANGA,Pure Sciences,BACHELOR OF SCIENCE (BSC.),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (BSC.)
1253120,MOI UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (BSC.),15.683,16.974,MAT A(121):C,BIO(231)/CHE(233)/PHY(23,BIO(231)/CHE(233)/PHY(232),,BACHELOR OF SCIENCE (BSC.)
1240120,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BSC (SCIENCE),15.683,16.974,MAT A(121):C,"BIO(231)/CHE(233)/PHY(23
2):C","BIO(231)/CHE(233)/PHY(232)
:C",,BSC (SCIENCE)
1176120,LAIKIPIA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE(PHYSICS,
BIOLOGY,CHEMISTRY,MATHEMATICS)",15.683,16.974,MAT A(121):C,"BIO(231)/CHE(233)/PHY(23
2):C","BIO(231)/CHE(233)/PHY(232)
:C",,"BACHELOR OF SCIENCE(PHYSICS,
BIOLOGY,CHEMISTRY,MATHEMATICS)"
1114121,UNIVERSITY OF ELDORET,Engineering,"BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS
ENGINEERING)",27.819,15.982,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1111121,KENYATTA UNIVERSITY,Engineering,"BACHELOR OF SCIENCE (AGRICULTURAL & BIO-SYSTEMS
ENGINEERING)",30.198,28.555,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
